Gene1,Gene2,CellLine,Label
2753,1505,0,1
7,32679,0,1
32679,1505,0,1
31906,1505,0,1
31863,33485,0,1
33484,33490,0,1
30857,30889,0,1
30857,30649,0,1
30857,30769,0,1
30857,30665,0,1
30889,30769,0,1
30889,30665,0,1
31321,30769,0,1
31321,30665,0,1
30649,30769,0,1
30649,30665,0,1
30769,30665,0,1
30584,2523,0,1
7831,30368,0,1
8137,34424,0,1
36609,36599,0,1
30308,3480,0,1
9446,2391,0,1
5501,32440,0,1
430,9391,0,1
32634,9391,0,1
9991,9391,0,1
9391,37602,0,1
9391,30468,0,1
9391,1930,0,1
9391,32586,0,1
9391,9691,0,1
9391,33681,0,1
9391,8761,0,1
30897,3637,0,1
37602,8761,0,1
2922,8761,0,1
30468,8761,0,1
36247,8761,0,1
32586,8761,0,1
2774,8592,0,1
2774,6254,0,1
2652,429,0,1
5101,1738,0,1
5481,8326,0,1
31359,31115,0,1
9961,31898,0,1
458,31093,0,1
34332,34304,0,1
6284,38803,0,1
3204,6820,0,1
5785,30890,0,1
8038,1788,0,1
30427,8693,0,1
30427,31769,0,1
31868,4025,0,1
32921,4180,0,1
34998,39145,0,1
144,3670,0,1
1601,9404,0,1
33251,33250,0,1
8408,34277,0,1
3763,35487,0,1
31418,31440,0,1
8674,5886,0,1
86,8561,0,1
33616,4121,0,1
31531,9340,0,1
5667,9263,0,1
3644,35884,0,1
34291,38982,0,1
33539,9567,0,1
5464,9267,0,1
309,1307,0,1
32579,4265,0,1
39770,5960,0,1
5960,39772,0,1
31873,34027,0,1
31143,7093,0,1
9550,2129,0,1
31403,5597,0,1
36097,9461,0,1
36753,36984,0,1
38722,3801,0,1
39227,37289,0,1
5471,34148,0,1
34148,35729,0,1
2716,6316,0,1
6283,35943,0,1
3830,2728,0,1
7863,1499,0,1
5861,6632,0,1
1287,5,0,1
30961,6956,0,1
3592,5842,0,1
31274,3764,0,1
7459,32207,0,1
31623,30600,0,1
3447,31538,0,1
5764,3248,0,1
32527,1357,0,1
31419,30670,0,1
31778,6664,0,1
3800,32622,0,1
6512,35577,0,1
39482,36965,0,1
36965,39039,0,1
31525,8484,0,1
5525,34121,0,1
5363,32518,0,1
2924,8022,0,1
8050,5702,0,1
31936,32482,0,1
31917,34419,0,1
60,1349,0,1
6903,9548,0,1
1284,8950,0,1
1113,5436,0,1
35982,8088,0,1
807,37368,0,1
7708,3786,0,1
31641,1977,0,1
1428,35600,0,1
33598,34182,0,1
8883,8048,0,1
32041,9849,0,1
4264,34226,0,1
9849,34226,0,1
33294,6444,0,1
33294,33200,0,1
33294,31793,0,1
33294,7502,0,1
33294,35009,0,1
33200,7502,0,1
7502,35009,0,1
30281,7556,0,1
4516,31184,0,1
31257,5815,0,1
31257,39022,0,1
30904,9077,0,1
3037,32972,0,1
3037,30879,0,1
34277,30677,0,1
7696,30304,0,1
30715,30677,0,1
8011,8392,0,1
1992,30844,0,1
9815,30844,0,1
30844,30749,0,1
33054,8392,0,1
33054,6589,0,1
8392,6589,0,1
2409,6589,0,1
31617,32825,0,1
6589,33049,0,1
6589,33051,0,1
776,33048,0,1
33053,181,0,1
34390,34063,0,1
5144,34415,0,1
7946,1274,0,1
32159,4143,0,1
8871,35280,0,1
33634,34217,0,1
32629,30780,0,1
33046,33504,0,1
32957,7035,0,1
30723,5290,0,1
6614,7526,0,1
7526,3842,0,1
9293,9332,0,1
9293,1775,0,1
1000,2168,0,1
37944,1847,0,1
37944,1967,0,1
37944,947,0,1
37944,37104,0,1
37944,6429,0,1
2368,1847,0,1
33291,33215,0,1
7529,1847,0,1
1847,2168,0,1
1847,964,0,1
4837,6429,0,1
9109,36636,0,1
1775,38313,0,1
8309,5588,0,1
5588,31224,0,1
5588,32016,0,1
31224,32016,0,1
9540,8407,0,1
9540,31224,0,1
7513,9831,0,1
7513,8407,0,1
7513,31215,0,1
7513,30459,0,1
7513,31224,0,1
7513,32016,0,1
30417,8407,0,1
9831,5581,0,1
9831,8309,0,1
9831,5588,0,1
9831,31215,0,1
9831,32016,0,1
30435,8407,0,1
30435,5588,0,1
5581,5588,0,1
5581,30459,0,1
5581,30936,0,1
5581,31224,0,1
8309,31084,0,1
8309,8407,0,1
8309,31224,0,1
31084,5588,0,1
31084,30936,0,1
31084,31224,0,1
31084,32016,0,1
8407,5588,0,1
8407,31215,0,1
8407,30459,0,1
8407,30936,0,1
2839,31224,0,1
31215,30459,0,1
30459,31224,0,1
30936,31224,0,1
30936,32016,0,1
31224,30677,0,1
494,32676,0,1
35277,32676,0,1
9540,32676,0,1
34071,32676,0,1
32676,32898,0,1
32676,32754,0,1
32291,32676,0,1
32676,5174,0,1
37344,32676,0,1
31032,32676,0,1
39910,32676,0,1
38687,32676,0,1
32676,31056,0,1
5442,32676,0,1
30753,32676,0,1
32676,7538,0,1
2535,32676,0,1
8201,32676,0,1
31493,32676,0,1
32676,5554,0,1
2336,32676,0,1
32676,7469,0,1
727,32676,0,1
32355,32676,0,1
31305,32676,0,1
32676,36723,0,1
32676,30319,0,1
7604,32676,0,1
36182,32676,0,1
32676,31079,0,1
32676,1329,0,1
32676,5699,0,1
1873,32676,0,1
32676,2652,0,1
8309,32676,0,1
7488,32676,0,1
38684,32676,0,1
32676,7828,0,1
8281,32676,0,1
32676,8167,0,1
34726,32676,0,1
33073,32676,0,1
32676,33301,0,1
32676,39167,0,1
6847,32676,0,1
32676,32971,0,1
32676,37490,0,1
32676,37051,0,1
32676,425,0,1
32676,2512,0,1
30945,32676,0,1
32676,9244,0,1
190,32676,0,1
31667,32676,0,1
2878,32676,0,1
8538,32676,0,1
8306,32676,0,1
1640,32676,0,1
32676,776,0,1
32676,31015,0,1
3760,32676,0,1
38930,32676,0,1
9131,32676,0,1
4161,32676,0,1
32676,30361,0,1
37019,32676,0,1
39021,32676,0,1
34271,32676,0,1
32676,31965,0,1
32676,30583,0,1
31158,32676,0,1
32676,30478,0,1
32676,33489,0,1
34338,32676,0,1
8576,32676,0,1
32676,31515,0,1
32676,35804,0,1
32519,32676,0,1
32676,1627,0,1
32676,38205,0,1
31973,32676,0,1
32676,39831,0,1
4976,32676,0,1
3549,32676,0,1
6431,32676,0,1
8903,32676,0,1
32676,4975,0,1
7414,32676,0,1
2797,32676,0,1
2443,32676,0,1
32676,31412,0,1
32676,1290,0,1
9398,32676,0,1
32676,32831,0,1
32676,7156,0,1
839,32676,0,1
33840,32676,0,1
36985,32676,0,1
32676,39629,0,1
31940,32676,0,1
7739,32676,0,1
32676,9082,0,1
32676,4893,0,1
8492,32676,0,1
31242,32676,0,1
32584,32676,0,1
35295,32676,0,1
538,32676,0,1
33279,32676,0,1
8002,32676,0,1
30736,32676,0,1
34464,32676,0,1
32676,4189,0,1
32676,8651,0,1
32676,2386,0,1
4520,32676,0,1
32676,924,0,1
32676,38307,0,1
39761,32676,0,1
32676,7594,0,1
32676,4270,0,1
33995,32676,0,1
32676,33263,0,1
310,32676,0,1
32119,32676,0,1
38019,32676,0,1
6353,32676,0,1
36254,32676,0,1
32676,35351,0,1
7217,32676,0,1
1373,32676,0,1
6149,32676,0,1
4592,32676,0,1
32900,32676,0,1
32676,33005,0,1
1942,32676,0,1
32676,9647,0,1
5635,32676,0,1
8269,32676,0,1
32676,31406,0,1
30997,32676,0,1
39056,32676,0,1
6417,32676,0,1
5876,32676,0,1
580,32676,0,1
70,32676,0,1
529,32676,0,1
32676,4780,0,1
31678,32676,0,1
38116,32676,0,1
32676,5825,0,1
32676,34419,0,1
32676,6024,0,1
31535,32676,0,1
32676,584,0,1
32676,30887,0,1
7259,32676,0,1
31215,32676,0,1
36128,32676,0,1
30389,32676,0,1
32676,33191,0,1
32676,32518,0,1
32676,1992,0,1
31306,32676,0,1
7068,32676,0,1
34247,32676,0,1
32837,32676,0,1
3305,32676,0,1
32676,6286,0,1
34532,32676,0,1
6835,32676,0,1
31384,32676,0,1
32676,1112,0,1
32676,30749,0,1
32676,32489,0,1
921,32676,0,1
32676,6989,0,1
32676,33086,0,1
32676,38090,0,1
4327,32676,0,1
4817,32676,0,1
7794,32676,0,1
32676,9524,0,1
32676,31058,0,1
32676,33053,0,1
32676,2537,0,1
9320,32676,0,1
5370,32676,0,1
3693,32676,0,1
34779,32676,0,1
31098,32676,0,1
38706,32676,0,1
32676,31211,0,1
32676,2753,0,1
3949,32676,0,1
32676,168,0,1
2712,32676,0,1
32676,181,0,1
32676,39030,0,1
32676,4348,0,1
8868,32676,0,1
31391,32676,0,1
32676,33277,0,1
9639,32676,0,1
32676,8423,0,1
32676,32717,0,1
32676,5326,0,1
33077,32676,0,1
32676,8070,0,1
9425,32676,0,1
32676,33151,0,1
30775,32676,0,1
33266,32676,0,1
31125,32676,0,1
32676,33050,0,1
32676,33032,0,1
36785,32676,0,1
9750,32676,0,1
5336,32676,0,1
703,32676,0,1
32676,32271,0,1
4065,32676,0,1
1823,32676,0,1
1036,32676,0,1
32676,32722,0,1
32676,30857,0,1
36839,32676,0,1
32676,1587,0,1
4624,32676,0,1
30395,32676,0,1
32676,37756,0,1
30348,32676,0,1
7818,32676,0,1
2350,32676,0,1
32676,33527,0,1
32676,2529,0,1
33460,32676,0,1
33017,32676,0,1
32676,1330,0,1
32676,36593,0,1
3155,32676,0,1
32676,2611,0,1
32676,2705,0,1
30535,32676,0,1
8100,32676,0,1
31325,32676,0,1
33436,32676,0,1
32676,30461,0,1
4551,32676,0,1
32676,32005,0,1
32298,32676,0,1
627,32676,0,1
32676,37789,0,1
32676,2559,0,1
32676,31074,0,1
32676,35041,0,1
32676,36235,0,1
31097,32676,0,1
9405,32676,0,1
32676,30287,0,1
32676,37908,0,1
32676,5476,0,1
7490,32676,0,1
32676,36771,0,1
32676,32955,0,1
2113,32676,0,1
34452,32676,0,1
32676,5886,0,1
2258,32676,0,1
397,32676,0,1
32676,33049,0,1
4256,32676,0,1
193,32676,0,1
3179,32676,0,1
32075,32676,0,1
32676,2775,0,1
32676,8898,0,1
8724,32676,0,1
32676,30270,0,1
9471,32676,0,1
30919,32676,0,1
1496,32676,0,1
32040,32676,0,1
32676,9756,0,1
31130,32676,0,1
8300,32676,0,1
32676,4720,0,1
31096,32676,0,1
3462,32676,0,1
32676,9460,0,1
9713,32676,0,1
32676,3151,0,1
30422,32676,0,1
268,32676,0,1
32676,3272,0,1
32676,2174,0,1
32392,32676,0,1
32676,7786,0,1
6178,32676,0,1
31815,32676,0,1
32676,2240,0,1
3919,32676,0,1
1948,32676,0,1
38728,32676,0,1
39356,32676,0,1
8650,32676,0,1
32676,4375,0,1
37042,32676,0,1
32676,2788,0,1
32487,32676,0,1
39959,32676,0,1
7744,32676,0,1
32192,32676,0,1
31156,32676,0,1
32676,2581,0,1
32676,30547,0,1
30738,32676,0,1
32182,32676,0,1
32676,8006,0,1
32676,39431,0,1
32676,30621,0,1
32676,35001,0,1
32676,35165,0,1
7430,32676,0,1
5961,32676,0,1
32945,32676,0,1
8049,32676,0,1
32676,6530,0,1
32004,32676,0,1
40316,32676,0,1
9512,32676,0,1
30855,32676,0,1
32676,32585,0,1
32215,32676,0,1
32676,32486,0,1
34778,32676,0,1
34158,32676,0,1
32676,3560,0,1
35522,32676,0,1
34991,32676,0,1
5655,32676,0,1
33405,32676,0,1
31479,32676,0,1
6620,32676,0,1
34597,32676,0,1
4868,32676,0,1
32676,36305,0,1
6169,32676,0,1
36820,32676,0,1
30672,32676,0,1
8425,32676,0,1
5544,32676,0,1
32676,5139,0,1
39033,32676,0,1
31429,32676,0,1
32676,34339,0,1
32676,5112,0,1
32676,9691,0,1
34860,32676,0,1
31288,32676,0,1
32676,32135,0,1
31512,32676,0,1
32676,6580,0,1
1004,32676,0,1
34180,32676,0,1
32676,9815,0,1
32676,30356,0,1
36896,32676,0,1
32676,6920,0,1
32676,31454,0,1
32676,35172,0,1
32676,37730,0,1
32676,5093,0,1
32676,4759,0,1
32676,37068,0,1
32676,7589,0,1
32676,35748,0,1
2874,32676,0,1
32676,2571,0,1
32676,6579,0,1
34241,32676,0,1
3656,32676,0,1
32676,39295,0,1
32676,694,0,1
32676,7215,0,1
8719,32676,0,1
32676,32494,0,1
32676,33630,0,1
33641,32676,0,1
30511,32676,0,1
32676,9660,0,1
9675,32676,0,1
589,32676,0,1
31519,32676,0,1
4141,32676,0,1
30968,32676,0,1
5256,32676,0,1
32676,32554,0,1
32676,38997,0,1
32676,30895,0,1
32676,8344,0,1
32676,33886,0,1
9407,32676,0,1
31177,32676,0,1
32676,39326,0,1
32676,32259,0,1
32676,8392,0,1
32676,573,0,1
33494,32676,0,1
37689,32676,0,1
39625,32676,0,1
31670,32676,0,1
32676,9296,0,1
30674,32676,0,1
8059,32676,0,1
32676,3254,0,1
32676,8081,0,1
32676,612,0,1
31071,32676,0,1
31276,32676,0,1
4603,32676,0,1
32676,32543,0,1
32676,33048,0,1
32676,4369,0,1
32676,2471,0,1
32676,8179,0,1
496,32676,0,1
32676,31933,0,1
32676,32618,0,1
9099,32676,0,1
6115,32676,0,1
32676,39914,0,1
32676,31171,0,1
38887,32676,0,1
30978,32676,0,1
32676,227,0,1
36634,32676,0,1
7225,32676,0,1
38913,32676,0,1
7917,32676,0,1
8783,32676,0,1
32676,7361,0,1
32676,1198,0,1
32676,32724,0,1
32676,32969,0,1
32676,31217,0,1
5206,32676,0,1
32676,2754,0,1
31675,32676,0,1
7877,32676,0,1
35526,32676,0,1
34610,32676,0,1
3753,32676,0,1
32676,37913,0,1
31534,32676,0,1
33426,32676,0,1
32676,32874,0,1
4393,32676,0,1
32676,5384,0,1
32676,38648,0,1
32843,32676,0,1
55,32676,0,1
2826,32676,0,1
32676,1441,0,1
32676,31013,0,1
32676,2196,0,1
32676,34105,0,1
32676,1409,0,1
32676,7898,0,1
32676,2161,0,1
483,32676,0,1
31530,32676,0,1
32676,8594,0,1
32676,9678,0,1
33572,32676,0,1
31397,32676,0,1
32676,5695,0,1
32676,6615,0,1
37058,32676,0,1
9779,32676,0,1
32676,2238,0,1
32676,8653,0,1
1340,32676,0,1
32676,430,0,1
32676,3764,0,1
35951,32676,0,1
32676,32922,0,1
31065,32676,0,1
38008,32676,0,1
32676,4034,0,1
32664,32676,0,1
32676,8156,0,1
32676,5498,0,1
5012,32676,0,1
39793,32676,0,1
31264,32676,0,1
30992,32676,0,1
31084,32676,0,1
32676,35355,0,1
30417,32676,0,1
480,32676,0,1
32676,35718,0,1
36815,32676,0,1
32676,29,0,1
32676,2551,0,1
32676,33785,0,1
32676,31157,0,1
32676,31906,0,1
36945,32676,0,1
32676,664,0,1
32676,32194,0,1
32676,1543,0,1
36428,32676,0,1
32676,6458,0,1
31557,32676,0,1
32835,32676,0,1
33453,32676,0,1
32454,32676,0,1
32676,7535,0,1
32421,32676,0,1
32676,33555,0,1
37952,32676,0,1
5581,32676,0,1
32676,7502,0,1
35700,32676,0,1
32676,30276,0,1
32676,39692,0,1
32676,837,0,1
3808,32676,0,1
32676,31945,0,1
38356,32676,0,1
32676,32952,0,1
38212,32676,0,1
32676,32210,0,1
9591,32676,0,1
32676,40004,0,1
32676,1833,0,1
508,32676,0,1
32676,30360,0,1
32676,34629,0,1
32676,3975,0,1
32676,32988,0,1
31337,32676,0,1
9442,32676,0,1
30596,32676,0,1
32879,32676,0,1
32676,37761,0,1
31554,32676,0,1
32712,32676,0,1
32676,36469,0,1
413,32676,0,1
1678,32676,0,1
6787,32676,0,1
32676,4250,0,1
8315,32676,0,1
31067,32676,0,1
35411,32676,0,1
32621,32676,0,1
32676,33204,0,1
1733,32676,0,1
30783,32676,0,1
32676,33047,0,1
32676,33057,0,1
6536,32676,0,1
1070,32676,0,1
9831,32676,0,1
31560,32676,0,1
32676,8522,0,1
32676,31370,0,1
32676,31589,0,1
32676,3502,0,1
32676,36355,0,1
32676,6851,0,1
32676,33548,0,1
5373,32676,0,1
32676,5136,0,1
32676,30889,0,1
32003,32676,0,1
32676,7617,0,1
37045,32676,0,1
4727,32676,0,1
906,32676,0,1
32676,3279,0,1
971,32676,0,1
32676,35441,0,1
3559,32676,0,1
32676,33056,0,1
32640,32676,0,1
32380,32676,0,1
32676,37658,0,1
6240,32676,0,1
8378,32676,0,1
31075,32676,0,1
31161,32676,0,1
32676,31550,0,1
390,32676,0,1
32676,9340,0,1
32676,32466,0,1
38727,32676,0,1
5509,32676,0,1
32676,33051,0,1
7426,32676,0,1
31536,32676,0,1
4745,32676,0,1
32143,32676,0,1
3605,32676,0,1
31521,32676,0,1
32676,34891,0,1
32676,33653,0,1
40274,32676,0,1
2697,32676,0,1
32676,3103,0,1
9549,32676,0,1
34570,32676,0,1
31912,32676,0,1
32676,2469,0,1
7896,32676,0,1
32676,36960,0,1
9740,32676,0,1
32661,32676,0,1
32676,6220,0,1
32728,5826,0,0
3842,33215,0,0
194,33000,0,0
37943,6632,0,0
2695,35277,0,0
839,2368,0,0
491,32054,0,0
33555,9095,0,0
33109,33500,0,0
4976,3753,0,0
2874,1587,0,0
6043,1627,0,0
3766,32921,0,0
458,2760,0,0
35748,38402,0,0
33176,9960,0,0
2167,37943,0,0
39431,31034,0,0
2793,7314,0,0
37750,7818,0,0
1307,4840,0,0
33490,30945,0,0
31115,31921,0,0
8883,34353,0,0
6664,34354,0,0
35069,30269,0,0
545,9675,0,0
2229,8653,0,0
145,8214,0,0
4800,9407,0,0
31485,30694,0,0
1573,31706,0,0
38307,38211,0,0
5509,8068,0,0
2380,38307,0,0
7215,31512,0,0
4817,4631,0,0
31015,5940,0,0
3670,32271,0,0
35041,32777,0,0
4727,813,0,0
30293,794,0,0
32960,37884,0,0
1057,31536,0,0
9320,1617,0,0
1077,36128,0,0
5861,33785,0,0
5197,9494,0,0
9925,1496,0,0
5197,8002,0,0
1126,1388,0,0
36771,30374,0,0
30967,30764,0,0
1284,35602,0,0
33262,33598,0,0
39030,6481,0,0
5679,30325,0,0
32717,1389,0,0
34570,37741,0,0
32686,32377,0,0
9244,31641,0,0
4135,33500,0,0
6149,9507,0,0
32640,39391,0,0
3975,9405,0,0
35055,2972,0,0
3342,34063,0,0
31475,31117,0,0
8392,3391,0,0
30999,496,0,0
5275,1617,0,0
5199,9817,0,0
30611,1194,0,0
32855,5699,0,0
2238,2251,0,0
7194,2346,0,0
9530,32715,0,0
1018,32694,0,0
7382,30677,0,0
34277,31945,0,0
2774,32246,0,0
2097,5694,0,0
38088,30478,0,0
6706,32952,0,0
31848,215,0,0
33054,957,0,0
34161,32579,0,0
7885,5326,0,0
31215,37118,0,0
6833,30652,0,0
32291,34602,0,0
5785,39263,0,0
38051,33489,0,0
9991,31917,0,0
31085,9428,0,0
35295,39056,0,0
30835,1873,0,0
4655,33584,0,0
4393,36771,0,0
4840,33078,0,0
2208,6589,0,0
5694,8081,0,0
38,6512,0,0
2774,30389,0,0
4975,2784,0,0
32579,33869,0,0
30639,9750,0,0
6870,1441,0,0
31535,33886,0,0
35512,31569,0,0
30515,5528,0,0
5098,33483,0,0
32081,8517,0,0
36839,6285,0,0
3763,4964,0,0
31440,2559,0,0
7174,2774,0,0
38307,35884,0,0
32726,31582,0,0
7794,1206,0,0
5550,5689,0,0
30327,8038,0,0
2287,31061,0,0
33484,9778,0,0
9849,4644,0,0
6149,6226,0,0
31906,6669,0,0
33427,3406,0,0
38706,32143,0,0
31347,31026,0,0
5644,34391,0,0
34554,31912,0,0
33046,1441,0,0
794,33548,0,0
33204,35411,0,0
3402,1930,0,0
734,32075,0,0
31296,34779,0,0
33332,4540,0,0
38328,33262,0,0
30769,33267,0,0
31065,2512,0,0
9849,38328,0,0
37978,8987,0,0
30749,7288,0,0
36761,31034,0,0
9725,723,0,0
34334,32724,0,0
35280,34379,0,0
39579,6254,0,0
30920,34975,0,0
30839,35041,0,0
8950,32750,0,0
2712,31710,0,0
38402,5344,0,0
36017,9540,0,0
8100,6357,0,0
4627,32482,0,0
1233,4813,0,0
5199,7093,0,0
30418,5186,0,0
31116,7301,0,0
32620,8267,0,0
34464,8042,0,0
33584,7010,0,0
37769,7901,0,0
7395,6131,0,0
31036,36469,0,0
2652,36907,0,0
518,5101,0,0
38088,33308,0,0
30753,4621,0,0
7696,7479,0,0
5471,38212,0,0
33427,4974,0,0
34133,31562,0,0
35208,9511,0,0
4842,39782,0,0
35172,1195,0,0
8050,508,0,0
5525,6353,0,0
34276,31403,0,0
34250,6523,0,0
31710,1336,0,0
30672,4720,0,0
4313,9585,0,0
36723,7829,0,0
36925,34860,0,0
35327,32686,0,0
40316,33910,0,0
39326,3674,0,0
1113,8594,0,0
31384,31617,0,0
32057,30511,0,0
1270,5667,0,0
7617,2529,0,0
31015,2471,0,0
34639,30599,0,0
31521,31065,0,0
38648,6254,0,0
1527,5012,0,0
32874,9767,0,0
2529,37741,0,0
9713,33103,0,0
32440,3951,0,0
30945,7038,0,0
4964,32920,0,0
33607,30325,0,0
8038,7604,0,0
38706,8529,0,0
2350,30583,0,0
516,38079,0,0
6523,31022,0,0
39782,4813,0,0
35982,39959,0,0
4727,35913,0,0
34191,32003,0,0
31224,518,0,0
9550,2705,0,0
32056,33827,0,0
7825,5501,0,0
9511,30515,0,0
268,7914,0,0
30417,5927,0,0
8871,2848,0,0
4011,3745,0,0
35905,31082,0,0
966,2529,0,0
31347,2448,0,0
35497,30870,0,0
30595,8653,0,0
9691,35201,0,0
31241,34984,0,0
5825,39914,0,0
5645,31973,0,0
79,38384,0,0
32060,6481,0,0
7942,5336,0,0
32800,8187,0,0
9156,31067,0,0
31097,30964,0,0
32075,5826,0,0
33607,30685,0,0
39295,31167,0,0
33490,34148,0,0
34432,35497,0,0
32835,2317,0,0
31403,30786,0,0
31921,2197,0,0
37781,6417,0,0
3502,37019,0,0
3128,7459,0,0
