Gene1,Gene2,CellLine,Label
9945,2144,0,1
5569,7825,0,1
5720,30850,0,1
35421,33308,0,1
31920,31921,0,1
36493,39513,0,1
31165,31450,0,1
4574,7456,0,1
7456,33112,0,1
4313,8275,0,1
3745,6435,0,1
36002,36600,0,1
8512,32743,0,1
4748,32290,0,1
30612,32209,0,1
7995,30537,0,1
7429,4865,0,1
32049,2867,0,1
8697,2456,0,1
32607,36990,0,1
30549,3805,0,1
1057,9037,0,1
7345,39839,0,1
32011,9546,0,1
3316,1584,0,1
6168,8956,0,1
34554,32694,0,1
9443,5842,0,1
30444,6996,0,1
35208,8514,0,1
583,6760,0,1
6760,31299,0,1
31581,36941,0,1
272,31594,0,1
34185,4049,0,1
31131,159,0,1
34519,33535,0,1
30775,307,0,1
34276,35905,0,1
4382,30422,0,1
7901,31846,0,1
733,2168,0,1
34984,34346,0,1
33662,2877,0,1
31732,2394,0,1
5174,31600,0,1
31848,34277,0,1
31848,30677,0,1
31850,6015,0,1
33332,5431,0,1
39263,91015,0,1
33262,33223,0,1
34475,8153,0,1
34475,35055,0,1
38,30888,0,1
7662,35215,0,1
9837,33000,0,1
33717,31318,0,1
31233,1973,0,1
33042,31612,0,1
32068,34975,0,1
3759,9733,0,1
8191,33103,0,1
31411,9459,0,1
30405,4111,0,1
30405,31194,0,1
30405,9296,0,1
34018,32246,0,1
6833,30392,0,1
31113,8522,0,1
31113,30876,0,1
3269,34500,0,1
6034,30967,0,1
2380,35397,0,1
5413,31859,0,1
31076,32777,0,1
32039,34213,0,1
1559,39382,0,1
1559,37084,0,1
39382,37084,0,1
33922,33554,0,1
31894,2784,0,1
9161,30839,0,1
9161,32665,0,1
30839,33659,0,1
33659,4247,0,1
4247,16,0,1
16,35913,0,1
7009,4615,0,1
33242,34681,0,1
32528,32728,0,1
32479,32892,0,1
32892,30440,0,1
32892,32893,0,1
30980,6894,0,1
33264,3430,0,1
33265,3430,0,1
33367,2660,0,1
28,32933,0,1
28,2422,0,1
31545,7301,0,1
30599,1505,0,1
5018,32679,0,1
5018,31906,0,1
2753,1505,0,1
7,32679,0,1
7,1505,0,1
32679,1505,0,1
31863,33485,0,1
33484,33490,0,1
30857,30889,0,1
30857,30769,0,1
30857,30665,0,1
30889,31321,0,1
30889,30665,0,1
31321,30665,0,1
30649,30769,0,1
30649,30665,0,1
30769,30665,0,1
30584,2523,0,1
8137,34424,0,1
4543,30976,0,1
32090,33096,0,1
9446,2391,0,1
430,9391,0,1
140,9391,0,1
32634,9391,0,1
32634,8761,0,1
9391,870,0,1
9391,36247,0,1
9391,32586,0,1
9391,9691,0,1
9391,8761,0,1
30897,3637,0,1
37602,8761,0,1
30468,8761,0,1
36247,8761,0,1
32586,8761,0,1
31229,31036,0,1
2774,6254,0,1
2652,429,0,1
7398,36561,0,1
31415,33377,0,1
9961,31898,0,1
458,31093,0,1
34351,34322,0,1
34332,34304,0,1
5785,30890,0,1
8081,5699,0,1
3402,6852,0,1
30427,8693,0,1
30427,31769,0,1
32576,5743,0,1
31272,31012,0,1
31868,4025,0,1
32921,4180,0,1
34998,39145,0,1
86,8561,0,1
31531,9340,0,1
5667,9263,0,1
7205,1780,0,1
3125,9817,0,1
4087,7239,0,1
9880,7379,0,1
33539,9567,0,1
5464,9267,0,1
32579,4265,0,1
39770,5960,0,1
31143,7093,0,1
9550,2129,0,1
31403,5597,0,1
36097,9461,0,1
957,39302,0,1
36753,36984,0,1
38722,3801,0,1
5471,34148,0,1
34148,35729,0,1
2716,6316,0,1
130,6101,0,1
7863,1499,0,1
5861,6632,0,1
1287,5,0,1
5729,9371,0,1
7291,9760,0,1
30961,6956,0,1
3592,5842,0,1
31274,3764,0,1
7459,32207,0,1
31623,30600,0,1
3447,31538,0,1
34245,877,0,1
33879,4658,0,1
9782,31781,0,1
5528,30670,0,1
3800,32622,0,1
39482,39039,0,1
31525,8484,0,1
6146,9176,0,1
5525,34121,0,1
2924,4251,0,1
2924,8022,0,1
2924,417,0,1
723,34530,0,1
31936,32482,0,1
60,1349,0,1
1003,39349,0,1
6903,9548,0,1
1284,8950,0,1
35982,8088,0,1
807,37368,0,1
7708,3786,0,1
31641,1977,0,1
31082,30353,0,1
1428,35600,0,1
33598,34182,0,1
8653,9901,0,1
8883,8048,0,1
32041,9849,0,1
4264,9849,0,1
4264,34226,0,1
33294,7502,0,1
33200,7502,0,1
7502,35009,0,1
30281,7556,0,1
4516,31184,0,1
31257,5815,0,1
31257,39022,0,1
3037,32972,0,1
3037,30879,0,1
34277,30677,0,1
7696,30304,0,1
8236,6920,0,1
8011,8392,0,1
9815,30844,0,1
30844,30749,0,1
7361,8392,0,1
7361,6589,0,1
8392,6589,0,1
31617,32825,0,1
776,33048,0,1
33053,181,0,1
981,31655,0,1
34390,34063,0,1
5144,34415,0,1
31796,6668,0,1
8871,35280,0,1
33634,34217,0,1
32629,30780,0,1
33046,33504,0,1
32957,7035,0,1
6614,7526,0,1
7526,3842,0,1
31241,1573,0,1
9293,9332,0,1
9293,1775,0,1
1000,7529,0,1
1000,2168,0,1
37944,795,0,1
37944,1847,0,1
37944,37104,0,1
37944,6429,0,1
2368,1847,0,1
33291,33215,0,1
7529,1847,0,1
1847,2168,0,1
1847,964,0,1
2168,6429,0,1
3122,7801,0,1
9109,36636,0,1
8641,6429,0,1
1775,38313,0,1
8309,5588,0,1
5588,31224,0,1
5588,32016,0,1
31224,32016,0,1
9540,31224,0,1
7513,9831,0,1
7513,8407,0,1
7513,31215,0,1
7513,30459,0,1
7513,31224,0,1
7513,32016,0,1
9831,31224,0,1
9831,32016,0,1
30435,8407,0,1
30435,5588,0,1
5581,8309,0,1
5581,8407,0,1
5581,30936,0,1
8309,31084,0,1
8309,8407,0,1
8309,31215,0,1
8309,30936,0,1
8309,31224,0,1
31084,30936,0,1
31084,31224,0,1
8407,5588,0,1
8407,31215,0,1
8407,30715,0,1
8407,30677,0,1
8407,32016,0,1
5588,30936,0,1
31215,30459,0,1
31215,32016,0,1
30459,30936,0,1
30459,31224,0,1
30936,31224,0,1
30936,32016,0,1
494,32676,0,1
32676,33055,0,1
35277,32676,0,1
9540,32676,0,1
34071,32676,0,1
32676,32898,0,1
32676,35770,0,1
32676,30611,0,1
32676,6203,0,1
32291,32676,0,1
32676,5174,0,1
32676,32825,0,1
37344,32676,0,1
34264,32676,0,1
31032,32676,0,1
39910,32676,0,1
32676,33523,0,1
38687,32676,0,1
32676,31056,0,1
5442,32676,0,1
30753,32676,0,1
32676,7538,0,1
2535,32676,0,1
36761,32676,0,1
32676,1389,0,1
8201,32676,0,1
31493,32676,0,1
32676,5554,0,1
2336,32676,0,1
32676,7469,0,1
32085,32676,0,1
727,32676,0,1
32355,32676,0,1
32676,7620,0,1
32676,30319,0,1
7604,32676,0,1
36182,32676,0,1
965,32676,0,1
32676,31079,0,1
32676,1329,0,1
32676,5699,0,1
1873,32676,0,1
8309,32676,0,1
38684,32676,0,1
32676,7828,0,1
8281,32676,0,1
32676,8167,0,1
34726,32676,0,1
33073,32676,0,1
32676,33301,0,1
32676,39876,0,1
6847,32676,0,1
32676,37490,0,1
32676,37051,0,1
32676,539,0,1
32409,32676,0,1
30982,32676,0,1
32676,425,0,1
30945,32676,0,1
32676,9244,0,1
37199,32676,0,1
2878,32676,0,1
8306,32676,0,1
88961,32676,0,1
32676,9067,0,1
1640,32676,0,1
32676,776,0,1
32676,31015,0,1
3760,32676,0,1
32676,31863,0,1
9131,32676,0,1
4161,32676,0,1
32676,30361,0,1
37781,32676,0,1
6404,32676,0,1
39021,32676,0,1
32676,7112,0,1
35931,32676,0,1
32676,33052,0,1
34271,32676,0,1
32676,6870,0,1
32676,31965,0,1
31158,32676,0,1
32676,517,0,1
32676,33489,0,1
32676,9224,0,1
32676,6820,0,1
36996,32676,0,1
32676,31515,0,1
32676,215,0,1
32676,35804,0,1
32676,1627,0,1
32676,38205,0,1
31973,32676,0,1
32676,39831,0,1
4976,32676,0,1
5550,32676,0,1
8903,32676,0,1
32676,4975,0,1
2797,32676,0,1
2443,32676,0,1
32676,31412,0,1
32676,1290,0,1
32676,31237,0,1
9398,32676,0,1
32676,32831,0,1
32676,7156,0,1
39907,32676,0,1
32676,37491,0,1
839,32676,0,1
36985,32676,0,1
32676,39629,0,1
32676,35841,0,1
32676,9496,0,1
2570,32676,0,1
4135,32676,0,1
32676,9082,0,1
32676,4893,0,1
8492,32676,0,1
31242,32676,0,1
32584,32676,0,1
35295,32676,0,1
538,32676,0,1
33279,32676,0,1
8002,32676,0,1
2337,32676,0,1
36083,32676,0,1
30736,32676,0,1
32676,4189,0,1
31103,32676,0,1
32676,33046,0,1
32676,2386,0,1
473,32676,0,1
32676,924,0,1
32676,38307,0,1
640,32676,0,1
39761,32676,0,1
32750,32676,0,1
32676,4270,0,1
33995,32676,0,1
32676,33263,0,1
310,32676,0,1
32676,4294,0,1
38019,32676,0,1
36254,32676,0,1
7217,32676,0,1
1373,32676,0,1
37157,32676,0,1
6149,32676,0,1
4592,32676,0,1
2494,32676,0,1
39597,32676,0,1
36457,32676,0,1
3662,32676,0,1
32676,33005,0,1
1942,32676,0,1
32676,9647,0,1
1129,32676,0,1
32676,9428,0,1
8269,32676,0,1
39056,32676,0,1
6417,32676,0,1
5876,32676,0,1
491,32676,0,1
580,32676,0,1
529,32676,0,1
32330,32676,0,1
30799,32676,0,1
32676,37738,0,1
33079,32676,0,1
38116,32676,0,1
32676,5825,0,1
32676,34419,0,1
32676,6024,0,1
32676,33107,0,1
7259,32676,0,1
32676,4310,0,1
31215,32676,0,1
36128,32676,0,1
9751,32676,0,1
32676,7566,0,1
30389,32676,0,1
32676,33191,0,1
32676,1992,0,1
31306,32676,0,1
7068,32676,0,1
30920,32676,0,1
32837,32676,0,1
3305,32676,0,1
32676,5010,0,1
34532,32676,0,1
6835,32676,0,1
32709,32676,0,1
33545,32676,0,1
32676,1112,0,1
33192,32676,0,1
32676,30749,0,1
32676,32489,0,1
921,32676,0,1
32676,33086,0,1
32676,38090,0,1
4327,32676,0,1
4817,32676,0,1
7794,32676,0,1
32676,9524,0,1
32676,31058,0,1
32676,33053,0,1
32676,2537,0,1
32676,8011,0,1
32676,30485,0,1
34081,32676,0,1
32676,31617,0,1
3693,32676,0,1
34779,32676,0,1
31098,32676,0,1
32676,31211,0,1
3949,32676,0,1
33784,32676,0,1
32676,168,0,1
2712,32676,0,1
32676,181,0,1
32676,39030,0,1
32676,4348,0,1
8868,32676,0,1
31391,32676,0,1
32676,33277,0,1
32676,31354,0,1
9639,32676,0,1
32676,4447,0,1
32676,8423,0,1
32676,32717,0,1
32676,2963,0,1
32676,5326,0,1
33077,32676,0,1
32676,8070,0,1
30678,32676,0,1
32676,33151,0,1
6011,32676,0,1
9226,32676,0,1
32077,32676,0,1
31125,32676,0,1
32676,33050,0,1
32676,33032,0,1
5564,32676,0,1
36785,32676,0,1
32676,33607,0,1
5336,32676,0,1
32676,30316,0,1
703,32676,0,1
32676,32271,0,1
32676,8236,0,1
1823,32676,0,1
8466,32676,0,1
1036,32676,0,1
32676,38144,0,1
32676,30857,0,1
36839,32676,0,1
32676,6310,0,1
4624,32676,0,1
30395,32676,0,1
32676,33273,0,1
30348,32676,0,1
32676,3766,0,1
32676,35279,0,1
32676,31607,0,1
220,32676,0,1
32676,33527,0,1
32676,2529,0,1
32676,34218,0,1
33460,32676,0,1
3155,32676,0,1
32676,2611,0,1
32676,31347,0,1
30535,32676,0,1
3473,32676,0,1
32676,4765,0,1
8100,32676,0,1
31325,32676,0,1
4551,32676,0,1
32676,32005,0,1
32298,32676,0,1
627,32676,0,1
32676,2559,0,1
32676,31022,0,1
32676,5811,0,1
6706,32676,0,1
32676,35041,0,1
32676,36235,0,1
7288,32676,0,1
31097,32676,0,1
5711,32676,0,1
9405,32676,0,1
32676,30287,0,1
9097,32676,0,1
32676,37908,0,1
32676,5476,0,1
7490,32676,0,1
32676,36771,0,1
32676,32955,0,1
32676,32081,0,1
36076,32676,0,1
34452,32676,0,1
32676,5886,0,1
32676,31395,0,1
2258,32676,0,1
397,32676,0,1
8267,32676,0,1
32676,923,0,1
4256,32676,0,1
193,32676,0,1
32676,30841,0,1
3179,32676,0,1
32676,2775,0,1
32676,8898,0,1
8724,32676,0,1
32676,30270,0,1
9471,32676,0,1
1496,32676,0,1
32676,33484,0,1
32040,32676,0,1
32676,33054,0,1
31130,32676,0,1
8300,32676,0,1
32676,4720,0,1
31096,32676,0,1
3462,32676,0,1
32676,9460,0,1
32676,3151,0,1
268,32676,0,1
32676,3272,0,1
32676,7514,0,1
32392,32676,0,1
32676,8048,0,1
6178,32676,0,1
8904,32676,0,1
31815,32676,0,1
32676,2240,0,1
3919,32676,0,1
1948,32676,0,1
31380,32676,0,1
39356,32676,0,1
37042,32676,0,1
32676,2788,0,1
32487,32676,0,1
7744,32676,0,1
31156,32676,0,1
32676,1388,0,1
33864,32676,0,1
30738,32676,0,1
34545,32676,0,1
32676,39431,0,1
32676,30621,0,1
32676,35001,0,1
32676,35165,0,1
7430,32676,0,1
32676,33567,0,1
32945,32676,0,1
32676,6530,0,1
9512,32676,0,1
30855,32676,0,1
32676,32585,0,1
32215,32676,0,1
34778,32676,0,1
39103,32676,0,1
5983,32676,0,1
34991,32676,0,1
5655,32676,0,1
6620,32676,0,1
32288,32676,0,1
34597,32676,0,1
6169,32676,0,1
36820,32676,0,1
30672,32676,0,1
8425,32676,0,1
32676,7522,0,1
32676,5139,0,1
39033,32676,0,1
32676,5072,0,1
31429,32676,0,1
32676,34339,0,1
32676,5112,0,1
6206,32676,0,1
32676,9691,0,1
34860,32676,0,1
31288,32676,0,1
32676,38650,0,1
1513,32676,0,1
32676,32114,0,1
32676,32135,0,1
31487,32676,0,1
32676,31078,0,1
31512,32676,0,1
32676,6580,0,1
1004,32676,0,1
32676,30356,0,1
36896,32676,0,1
32676,4759,0,1
32676,1801,0,1
32676,6579,0,1
34241,32676,0,1
3656,32676,0,1
32676,1736,0,1
32676,39295,0,1
32676,694,0,1
32676,7215,0,1
7914,32676,0,1
8719,32676,0,1
32676,33630,0,1
33641,32676,0,1
30511,32676,0,1
32513,32676,0,1
32676,9660,0,1
9675,32676,0,1
589,32676,0,1
31519,32676,0,1
30968,32676,0,1
5256,32676,0,1
32676,32554,0,1
32676,38997,0,1
32676,6701,0,1
32676,30895,0,1
32676,8344,0,1
32676,33886,0,1
9407,32676,0,1
31177,32676,0,1
32676,39326,0,1
32676,32259,0,1
32676,573,0,1
33494,32676,0,1
32676,36861,0,1
2317,32676,0,1
32676,36596,0,1
31670,32676,0,1
32173,32676,0,1
30674,32676,0,1
32676,8081,0,1
31071,32676,0,1
31276,32676,0,1
32676,4944,0,1
4603,32676,0,1
32676,5729,0,1
32676,4369,0,1
32676,8179,0,1
32838,32676,0,1
32778,32676,0,1
30275,32676,0,1
30460,32676,0,1
9099,32676,0,1
32947,32676,0,1
6115,32676,0,1
32676,39914,0,1
32676,31171,0,1
36227,32676,0,1
32676,32169,0,1
36634,32676,0,1
7225,32676,0,1
38913,32676,0,1
32676,32054,0,1
8783,32676,0,1
734,32676,0,1
32676,32724,0,1
32676,32969,0,1
32676,31217,0,1
5206,32676,0,1
9921,32676,0,1
31675,32676,0,1
32676,7556,0,1
32676,33685,0,1
32676,5526,0,1
32676,31507,0,1
35526,32676,0,1
34610,32676,0,1
33837,32676,0,1
33828,32676,0,1
32676,32874,0,1
4393,32676,0,1
32127,32676,0,1
32676,5384,0,1
55,32676,0,1
32676,39895,0,1
32676,1441,0,1
2229,32676,0,1
32676,1409,0,1
483,32676,0,1
31530,32676,0,1
32676,8594,0,1
32676,367,0,1
32676,36793,0,1
32676,3849,0,1
32676,5695,0,1
32676,6615,0,1
32676,5170,0,1
32676,7808,0,1
6059,32676,0,1
32676,8653,0,1
1340,32676,0,1
32057,32676,0,1
32676,723,0,1
32676,3764,0,1
32676,32922,0,1
31065,32676,0,1
38008,32676,0,1
32676,4034,0,1
32664,32676,0,1
32676,8156,0,1
5012,32676,0,1
32676,8208,0,1
31264,32676,0,1
30992,32676,0,1
31084,32676,0,1
7885,32676,0,1
32676,429,0,1
30417,32676,0,1
32676,31117,0,1
480,32676,0,1
32676,35718,0,1
36815,32676,0,1
2462,32676,0,1
36907,32676,0,1
33877,32676,0,1
32676,145,0,1
32676,31157,0,1
32676,31906,0,1
32676,664,0,1
32676,32194,0,1
32676,1543,0,1
32676,6458,0,1
32835,32676,0,1
32676,38,0,1
33453,32676,0,1
32454,32676,0,1
32676,7535,0,1
32421,32676,0,1
32676,33555,0,1
4024,32676,0,1
32676,7502,0,1
30751,32676,0,1
5936,32676,0,1
33584,32676,0,1
32676,1194,0,1
32676,39692,0,1
3808,32676,0,1
7074,32676,0,1
32881,32676,0,1
32676,32210,0,1
9591,32676,0,1
32676,1833,0,1
508,32676,0,1
32676,30360,0,1
32676,9482,0,1
32676,3975,0,1
32676,32988,0,1
5752,32676,0,1
32676,30557,0,1
31133,32676,0,1
32676,5826,0,1
39357,32676,0,1
30596,32676,0,1
32676,37761,0,1
9657,32676,0,1
3513,32676,0,1
32712,32676,0,1
32676,30293,0,1
31077,32676,0,1
32676,36469,0,1
6762,32676,0,1
413,32676,0,1
32676,35204,0,1
32905,32676,0,1
6872,32676,0,1
30314,32676,0,1
1678,32676,0,1
32676,4250,0,1
8315,32676,0,1
32676,4751,0,1
31067,32676,0,1
32676,33204,0,1
1733,32676,0,1
6671,32676,0,1
32676,3657,0,1
32676,38384,0,1
30783,32676,0,1
7829,32676,0,1
545,32676,0,1
6536,32676,0,1
33176,32676,0,1
1070,32676,0,1
9831,32676,0,1
9715,32676,0,1
32676,8522,0,1
32676,31589,0,1
32676,3502,0,1
7681,32676,0,1
32676,33548,0,1
5373,32676,0,1
32676,5136,0,1
32676,30889,0,1
32003,32676,0,1
32676,7617,0,1
37045,32676,0,1
4727,32676,0,1
906,32676,0,1
5500,32676,0,1
971,32676,0,1
37118,32676,0,1
32676,35441,0,1
3559,32676,0,1
2748,32676,0,1
32676,33056,0,1
32676,9550,0,1
32640,32676,0,1
32676,37658,0,1
33561,32676,0,1
4382,32676,0,1
8378,32676,0,1
32676,36776,0,1
31161,32676,0,1
32676,31550,0,1
390,32676,0,1
32676,9340,0,1
32676,32466,0,1
1883,32676,0,1
38727,32676,0,1
5509,32676,0,1
7089,32676,0,1
32676,33051,0,1
7426,32676,0,1
31536,32676,0,1
4745,32676,0,1
2285,32676,0,1
32143,32676,0,1
39854,32676,0,1
32676,34891,0,1
32676,33653,0,1
40274,32676,0,1
2697,32676,0,1
32676,3103,0,1
9549,32676,0,1
32676,1704,0,1
34570,32676,0,1
4547,32676,0,1
7896,32676,0,1
32676,36960,0,1
9740,32676,0,1
32676,6220,0,1
32728,5826,0,0
3842,33215,0,0
2839,32543,0,0
2695,35277,0,0
3179,30435,0,0
7896,734,0,0
514,30841,0,0
839,2368,0,0
491,32054,0,0
33555,9095,0,0
4976,3753,0,0
2874,1587,0,0
6043,1627,0,0
3766,32921,0,0
33630,32764,0,0
8229,5326,0,0
35748,38402,0,0
33176,9960,0,0
2167,37943,0,0
39431,31034,0,0
2793,7314,0,0
34458,30392,0,0
37750,7818,0,0
1307,4840,0,0
30270,1195,0,0
33490,30945,0,0
31115,31921,0,0
8883,34353,0,0
35069,30269,0,0
545,9675,0,0
34303,33630,0,0
2229,8653,0,0
30815,3670,0,0
33279,2960,0,0
31485,30694,0,0
38307,38211,0,0
5509,8068,0,0
36498,2249,0,0
7215,31512,0,0
4817,4631,0,0
31015,5940,0,0
3670,32271,0,0
35041,32777,0,0
32960,37884,0,0
9320,1617,0,0
5861,33785,0,0
5197,9494,0,0
9925,1496,0,0
5197,8002,0,0
1126,1388,0,0
31591,5384,0,0
30967,30764,0,0
37952,32085,0,0
33206,32699,0,0
1284,35602,0,0
33262,33598,0,0
39030,6481,0,0
5679,30325,0,0
32717,1389,0,0
34570,37741,0,0
32686,32377,0,0
9767,1198,0,0
6149,9507,0,0
32173,35931,0,0
33567,39357,0,0
31475,31117,0,0
8392,3391,0,0
30999,496,0,0
5275,1617,0,0
37789,31406,0,0
5199,9817,0,0
30611,1194,0,0
2238,2251,0,0
31793,34081,0,0
7194,2346,0,0
9530,32715,0,0
34277,31945,0,0
2774,32246,0,0
30471,39431,0,0
33066,32898,0,0
2097,5694,0,0
8484,8229,0,0
6706,32952,0,0
31848,215,0,0
6452,32781,0,0
33054,957,0,0
31215,37118,0,0
6833,30652,0,0
34458,9546,0,0
5785,39263,0,0
9991,31917,0,0
31085,9428,0,0
35295,39056,0,0
34135,5384,0,0
36062,7770,0,0
33273,32528,0,0
30835,1873,0,0
5544,7885,0,0
4840,33078,0,0
2208,6589,0,0
5694,8081,0,0
38,6512,0,0
7291,33690,0,0
32579,33869,0,0
31675,32887,0,0
35512,31569,0,0
30515,5528,0,0
5098,33483,0,0
32081,8517,0,0
31898,32169,0,0
36839,6285,0,0
9296,37289,0,0
9216,31501,0,0
7174,2774,0,0
9815,31454,0,0
31868,5688,0,0
1527,8868,0,0
32726,31582,0,0
7794,1206,0,0
33690,31411,0,0
5550,5689,0,0
30327,8038,0,0
2287,31061,0,0
33463,3863,0,0
31906,6669,0,0
33427,3406,0,0
9429,32081,0,0
38706,32143,0,0
31347,31026,0,0
6851,3808,0,0
5644,34391,0,0
34554,31912,0,0
33303,1357,0,0
794,33548,0,0
33204,35411,0,0
3402,1930,0,0
734,32075,0,0
31296,34779,0,0
2051,9156,0,0
4691,31026,0,0
38328,33262,0,0
31065,2512,0,0
9585,33055,0,0
9849,38328,0,0
37978,8987,0,0
36761,31034,0,0
9725,723,0,0
36759,7681,0,0
6452,31233,0,0
34334,32724,0,0
9398,8599,0,0
35280,34379,0,0
39579,6254,0,0
30920,34975,0,0
30839,35041,0,0
30563,1329,0,0
33048,7217,0,0
8950,32750,0,0
2712,31710,0,0
34972,33539,0,0
38402,5344,0,0
37944,9405,0,0
3977,145,0,0
8100,6357,0,0
8466,7739,0,0
795,1977,0,0
31778,4483,0,0
32620,8267,0,0
34464,8042,0,0
2174,30685,0,0
37769,7901,0,0
7395,6131,0,0
34241,40357,0,0
2652,36907,0,0
518,5101,0,0
38088,33308,0,0
30753,4621,0,0
36794,9779,0,0
5471,38212,0,0
33427,4974,0,0
4691,5597,0,0
35208,9511,0,0
8050,508,0,0
34250,6523,0,0
31710,1336,0,0
36723,7829,0,0
35327,32686,0,0
39326,3674,0,0
32848,803,0,0
1113,8594,0,0
2168,7933,0,0
39761,2267,0,0
2238,31229,0,0
7617,2529,0,0
31015,2471,0,0
34639,30599,0,0
32874,9767,0,0
2529,37741,0,0
9713,33103,0,0
30945,7038,0,0
33607,30325,0,0
816,7604,0,0
31130,32838,0,0
38706,8529,0,0
31380,30890,0,0
5764,31378,0,0
516,38079,0,0
7068,3199,0,0
6523,31022,0,0
35982,39959,0,0
4727,35913,0,0
34191,32003,0,0
4483,32820,0,0
1420,7429,0,0
39349,32282,0,0
31224,518,0,0
31384,38384,0,0
9550,2705,0,0
31848,664,0,0
32056,33827,0,0
7825,5501,0,0
9511,30515,0,0
30417,5927,0,0
8871,2848,0,0
4011,3745,0,0
39349,33654,0,0
7361,9332,0,0
35280,32075,0,0
37068,1269,0,0
